# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2117       2.647094898560e-11       6.708596514983e-13      -7.727070950146e-13       5.569361801356e-15       2.948290124548e-16       6.955715572260e-17       2.958066570142e-18 
 2118       2.638375261633e-11       6.711672699988e-13      -7.589155594123e-13       5.562645932125e-15       2.942602910629e-16       6.913657716559e-17       3.030155671540e-18 
 2119       2.629610411944e-11       6.715422872516e-13      -7.453335866803e-13       5.555918798319e-15       2.936929074981e-16       6.871465201719e-17       3.100800317687e-18 
 2120       2.620801929612e-11       6.719837995772e-13      -7.319657272929e-13       5.549180506894e-15       2.931268573788e-16       6.829117146520e-17       3.170033426987e-18 
 2121       2.611951400976e-11       6.724908993449e-13      -7.188165470727e-13       5.542431165201e-15       2.925621362889e-16       6.786592591558e-17       3.237888054348e-18 
 2122       2.603060418606e-11       6.730626749681e-13      -7.058906272082e-13       5.535670880981e-15       2.919987397772e-16       6.743870499153e-17       3.304397391354e-18 
 2123       2.594130581304e-11       6.736982108992e-13      -6.931925642709e-13       5.528899762372e-15       2.914366633580e-16       6.700929753256e-17       3.369594766421e-18 
 2124       2.585163494119e-11       6.743965876250e-13      -6.807269702330e-13       5.522117917905e-15       2.908759025104e-16       6.657749159361e-17       3.433513644972e-18 
 2125       2.576160768351e-11       6.751568816615e-13      -6.684984724844e-13       5.515325456505e-15       2.903164526787e-16       6.614307444409e-17       3.496187629599e-18 
 2126       2.567124021067e-11       6.759780920657e-13      -6.565110024883e-13       5.508522515407e-15       2.897583095673e-16       6.570589255545e-17       3.557651146590e-18 
 2127       2.558054873648e-11       6.768589194256e-13      -6.447656563596e-13       5.501709344098e-15       2.892014700284e-16       6.526603201732e-17       3.617941510359e-18 
 2128       2.548954953246e-11       6.777979853384e-13      -6.332628195899e-13       5.494886220952e-15       2.886459311802e-16       6.482363936175e-17       3.677096873563e-18 
 2129       2.539825893285e-11       6.787939057496e-13      -6.220028770710e-13       5.488053425371e-15       2.880916901123e-16       6.437886168824e-17       3.735155542213e-18 
 2130       2.530669333466e-11       6.798452909460e-13      -6.109862130931e-13       5.481211237786e-15       2.875387438862e-16       6.393184666440e-17       3.792155975861e-18 
 2131       2.521486919773e-11       6.809507455485e-13      -6.002132113432e-13       5.474359939656e-15       2.869870895345e-16       6.348274252660e-17       3.848136787779e-18 
 2132       2.512280304483e-11       6.821088685060e-13      -5.896842549037e-13       5.467499813475e-15       2.864367240613e-16       6.303169808066e-17       3.903136745146e-18 
 2133       2.503051146171e-11       6.833182530881e-13      -5.793997262507e-13       5.460631142766e-15       2.858876444420e-16       6.257886270249e-17       3.957194769232e-18 
 2134       2.493801109720e-11       6.845774868784e-13      -5.693600072529e-13       5.453754212087e-15       2.853398476235e-16       6.212438633882e-17       4.010349935584e-18 
 2135       2.484531866325e-11       6.858851517676e-13      -5.595654791695e-13       5.446869307031e-15       2.847933305238e-16       6.166841950783e-17       4.062641474204e-18 
 2136       2.475245093504e-11       6.872398239467e-13      -5.500165226489e-13       5.439976714225e-15       2.842480900322e-16       6.121111329981e-17       4.114108769741e-18 
 2137       2.465942475103e-11       6.886400739006e-13      -5.407135177275e-13       5.433076721335e-15       2.837041230091e-16       6.075261937788e-17       4.164791361669e-18 
 2138       2.456625701304e-11       6.900844664005e-13      -5.316568438274e-13       5.426169617065e-15       2.831614262862e-16       6.029308997861e-17       4.214728944472e-18 
 2139       2.447296468634e-11       6.915715604976e-13      -5.228468797558e-13       5.419255691158e-15       2.826199966661e-16       5.983267791274e-17       4.263961367832e-18 
 2140       2.437956479968e-11       6.930999095163e-13      -5.142840037028e-13       5.412335234396e-15       2.820798309228e-16       5.937153656580e-17       4.312528636809e-18 
 2141       2.428607444543e-11       6.946680610472e-13      -5.059685932400e-13       5.405408538607e-15       2.815409258010e-16       5.890981989884e-17       4.360470912026e-18 
 2142       2.419251077959e-11       6.962745569403e-13      -4.979010253191e-13       5.398475896657e-15       2.810032780165e-16       5.844768244905e-17       4.407828509854e-18 
 2143       2.409889102190e-11       6.979179332982e-13      -4.900816762703e-13       5.391537602460e-15       2.804668842560e-16       5.798527933045e-17       4.454641902596e-18 
 2144       2.400523245590e-11       6.995967204692e-13      -4.825109218009e-13       5.384593950973e-15       2.799317411772e-16       5.752276623459e-17       4.500951718669e-18 
 2145       2.391155242902e-11       7.013094430408e-13      -4.751891369936e-13       5.377645238200e-15       2.793978454086e-16       5.706029943117e-17       4.546798742791e-18 
 2146       2.381786835264e-11       7.030546198325e-13      -4.681166963048e-13       5.370691761194e-15       2.788651935494e-16       5.659803576875e-17       4.592223916164e-18 
 2147       2.372419770216e-11       7.048307638891e-13      -4.612939735635e-13       5.363733818054e-15       2.783337821698e-16       5.613613267541e-17       4.637268336657e-18 
 2148       2.363055801709e-11       7.066363824741e-13      -4.547213419696e-13       5.356771707931e-15       2.778036078105e-16       5.567474815942e-17       4.681973258991e-18 
 2149       2.353696690111e-11       7.084699770624e-13      -4.483991740922e-13       5.349805731027e-15       2.772746669831e-16       5.521404080992e-17       4.726380094925e-18 
 2150       2.344344202216e-11       7.103300433340e-13      -4.423278418681e-13       5.342836188597e-15       2.767469561696e-16       5.475416979758e-17       4.770530413434e-18 
 2151       2.335000111248e-11       7.122150711669e-13      -4.365077166006e-13       5.335863382948e-15       2.762204718229e-16       5.429529487528e-17       4.814465940901e-18 
 2152       2.325666196873e-11       7.141235446302e-13      -4.309391689575e-13       5.328887617442e-15       2.756952103661e-16       5.383757637878e-17       4.858228561296e-18 
 2153       2.316344245204e-11       7.160539419776e-13      -4.256225689700e-13       5.321909196498e-15       2.751711681932e-16       5.338117522738e-17       4.901860316360e-18 
 2154       2.307036048807e-11       7.180047356403e-13      -4.205582860307e-13       5.314928425590e-15       2.746483416683e-16       5.292625292462e-17       4.945403405793e-18 
 2155       2.297743406710e-11       7.199743922202e-13      -4.157466888927e-13       5.307945611254e-15       2.741267271264e-16       5.247297155893e-17       4.988900187432e-18 
 2156       2.288468124413e-11       7.219613724831e-13      -4.111881456674e-13       5.300961061080e-15       2.736063208723e-16       5.202149380430e-17       5.032393177442e-18 
 2157       2.279212013889e-11       7.239641313523e-13      -4.068830238234e-13       5.293975083723e-15       2.730871191818e-16       5.157198292096e-17       5.075925050494e-18 
 2158       2.269976893599e-11       7.259811179009e-13      -4.028316901848e-13       5.286987988899e-15       2.725691183004e-16       5.112460275607e-17       5.119538639954e-18 
 2159       2.260764588492e-11       7.280107753458e-13      -3.990345109296e-13       5.280000087384e-15       2.720523144444e-16       5.067951774433e-17       5.163276938062e-18 
 2160       2.251576930017e-11       7.300515410405e-13      -3.954918515886e-13       5.273011691022e-15       2.715367037999e-16       5.023689290874e-17       5.207183096122e-18 
 2161       2.242415756131e-11       7.321018464683e-13      -3.922040770431e-13       5.266023112721e-15       2.710222825234e-16       4.979689386119e-17       5.251300424680e-18 
 2162       2.233282911303e-11       7.341601172356e-13      -3.891715515243e-13       5.259034666453e-15       2.705090467415e-16       4.935968680319e-17       5.295672393713e-18 
 2163       2.224180246524e-11       7.362247730649e-13      -3.863946386108e-13       5.252046667262e-15       2.699969925509e-16       4.892543852652e-17       5.340342632810e-18 
 2164       2.215109619313e-11       7.382942277882e-13      -3.838737012280e-13       5.245059431257e-15       2.694861160185e-16       4.849431641388e-17       5.385354931358e-18 
 2165       2.206072745421e-11       7.403669667350e-13      -3.816085868412e-13       5.238073269320e-15       2.689764134679e-16       4.806645124750e-17       5.430742508483e-18 
 2166       2.197070752834e-11       7.424417794823e-13      -3.795970792370e-13       5.231088468162e-15       2.684678823430e-16       4.764182535870e-17       5.476495743215e-18 
 2167       2.188104624768e-11       7.445175286652e-13      -3.778364362705e-13       5.224105309141e-15       2.679605203506e-16       4.722038372335e-17       5.522594226493e-18 
 2168       2.179175347707e-11       7.465930727193e-13      -3.763239037051e-13       5.217124074548e-15       2.674543251734e-16       4.680207108503e-17       5.569017471508e-18 
 2169       2.170283911399e-11       7.486672658761e-13      -3.750567151975e-13       5.210145047608e-15       2.669492944708e-16       4.638683195476e-17       5.615744913609e-18 
 2170       2.161431308867e-11       7.507389581585e-13      -3.740320922831e-13       5.203168512481e-15       2.664454258780e-16       4.597461061072e-17       5.662755910213e-18 
 2171       2.152618536410e-11       7.528069953755e-13      -3.732472443614e-13       5.196194754266e-15       2.659427170065e-16       4.556535109795e-17       5.710029740718e-18 
 2172       2.143846593603e-11       7.548702191174e-13      -3.726993686809e-13       5.189224058998e-15       2.654411654439e-16       4.515899722810e-17       5.757545606409e-18 
 2173       2.135116483307e-11       7.569274667514e-13      -3.723856503250e-13       5.182256713651e-15       2.649407687541e-16       4.475549257914e-17       5.805282630366e-18 
 2174       2.126429211669e-11       7.589775714162e-13      -3.723032621968e-13       5.175293006139e-15       2.644415244767e-16       4.435478049504e-17       5.853219857380e-18 
 2175       2.117785788123e-11       7.610193620175e-13      -3.724493650046e-13       5.168333225316e-15       2.639434301275e-16       4.395680408555e-17       5.901336253854e-18 
 2176       2.109187225401e-11       7.630516632231e-13      -3.728211072472e-13       5.161377660980e-15       2.634464831983e-16       4.356150622591e-17       5.949610707720e-18 
 2177       2.100634539529e-11       7.650732954579e-13      -3.734156251991e-13       5.154426603869e-15       2.629506811570e-16       4.316882955651e-17       5.998022028345e-18 
 2178       2.092128749835e-11       7.670830748994e-13      -3.742300428960e-13       5.147480345666e-15       2.624560214470e-16       4.277871648270e-17       6.046548946439e-18 
 2179       2.083670878952e-11       7.690798134726e-13      -3.752614721196e-13       5.140539178998e-15       2.619625014879e-16       4.239110917443e-17       6.095170113969e-18 
 2180       2.075261952820e-11       7.710623188449e-13      -3.765070123837e-13       5.133603397440e-15       2.614701186752e-16       4.200594956603e-17       6.143864104063e-18 
 2181       2.066903000691e-11       7.730293944221e-13      -3.779637509187e-13       5.126673295512e-15       2.609788703800e-16       4.162317935588e-17       6.192609410924e-18 
 2182       2.058595055132e-11       7.749798393426e-13      -3.796287626573e-13       5.119749168681e-15       2.604887539493e-16       4.124274000619e-17       6.241384449738e-18 
 2183       2.050339152030e-11       7.769124484733e-13      -3.814991102198e-13       5.112831313366e-15       2.599997667057e-16       4.086457274265e-17       6.290167556583e-18 
 2184       2.042136330594e-11       7.788260124041e-13      -3.835718438994e-13       5.105920026933e-15       2.595119059478e-16       4.048861855421e-17       6.338936988339e-18 
 2185       2.033987633357e-11       7.807193174438e-13      -3.858440016472e-13       5.099015607699e-15       2.590251689497e-16       4.011481819276e-17       6.387670922596e-18 
 2186       2.025894106185e-11       7.825911456146e-13      -3.883126090579e-13       5.092118354935e-15       2.585395529610e-16       3.974311217286e-17       6.436347457566e-18 
